sample_id,sample_location,country_name,country_code,province_name,subdivision_name,subdivision_type,sampling_date,sampling_layer,gps_long,gps_lat,gps_true,altitude,land_use,crop_type,forest_type,savanna_type
yol_in_mcms_50,yol_in_mcms,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-04-01,20-50,22.0782222222222,0.656166666666667,yes,449,cropland,"cassava, maize",NA,NA
yol_in_mcrz_20,yol_in_mcrz,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-04-01,0-20,22.0781944444444,0.656083333333333,yes,447,cropland,"cassava, rice",NA,NA
yol_in_mcrz_50,yol_in_mcrz,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-04-01,20-50,22.0781944444444,0.656083333333333,yes,447,cropland,"cassava, rice",NA,NA
yol_in_arar_20,yol_in_arar,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-04-01,0-20,22.0817222222222,0.653611111111111,yes,448,cropland,groundnut,NA,NA
yol_in_arar_50,yol_in_arar,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-04-01,20-50,22.0817222222222,0.653611111111111,yes,448,cropland,groundnut,NA,NA
yol_in_msms_20,yol_in_msms,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-04-01,0-20,22.0780833333333,0.656111111111111,yes,450,cropland,maize,NA,NA
yol_in_msms_50,yol_in_msms,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-04-01,20-50,22.0780833333333,0.656111111111111,yes,450,cropland,maize,NA,NA
yol_in_mcar_20,yol_in_mcar,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-04-01,0-20,22.0781388888889,0.656083333333333,yes,449,cropland,"cassava, groundnut",NA,NA
yol_in_mcar_50,yol_in_mcar,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-04-01,20-50,22.0781388888889,0.656083333333333,yes,449,cropland,"cassava, groundnut",NA,NA
yol_in_mcmc_20,yol_in_mcmc,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-04-01,0-20,22.0781388888889,0.656166666666667,yes,451,cropland,cassava,NA,NA
yol_in_mcmc_50,yol_in_mcmc,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-04-01,20-50,22.0781388888889,0.656166666666667,yes,451,cropland,cassava,NA,NA
yol_in_nbnb_20,yol_in_nbnb,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-04-01,0-20,22.0769722222222,0.653583333333333,yes,449,cropland,cowpea,NA,NA
yol_in_nbnb_50,yol_in_nbnb,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-04-01,20-50,22.0769722222222,0.653583333333333,yes,449,cropland,cowpea,NA,NA
yol_in_rzrz_20,yol_in_rzrz,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-04-01,0-20,22.0780555555556,0.656166666666667,yes,461,cropland,rice,NA,NA
yol_in_rzrz_50,yol_in_rzrz,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-04-01,20-50,22.0780555555556,0.656166666666667,yes,461,cropland,rice,NA,NA
yol_in_mmnb_20,yol_in_mmnb,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-04-01,0-20,22.0781944444444,0.656138888888889,yes,449,cropland,"cassava, maize, cowpea",NA,NA
yol_in_mmnb_50,yol_in_mmnb,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-04-01,20-50,22.0781944444444,0.656138888888889,yes,449,cropland,"cassava, maize, cowpea",NA,NA
yol_pp_mcar_20,yol_pp_mcar,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-03-31,0-20,22.0893055555556,0.651888888888889,yes,451,cropland,"cassava, groundnut",NA,NA
yol_pp_mcar_50,yol_pp_mcar,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-03-31,20-50,22.0893055555556,0.651888888888889,yes,451,cropland,"cassava, groundnut",NA,NA
yol_pp_mcms_20,yol_pp_mcms,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-03-31,0-20,22.0891944444444,0.651944444444444,yes,450,cropland,"cassava, maize",NA,NA
yol_pp_mcms_50,yol_pp_mcms,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-03-31,20-50,22.0891944444444,0.651944444444444,yes,450,cropland,"cassava, maize",NA,NA
yol_pp_mcrz_20,yol_pp_mcrz,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-03-31,0-20,22.08925,0.651916666666667,yes,450,cropland,"cassava, rice",NA,NA
yol_pp_mcrz_50,yol_pp_mcrz,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-03-31,20-50,22.08925,0.651916666666667,yes,450,cropland,"cassava, rice",NA,NA
yol_pp_mcmc_20,yol_pp_mcmc,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-03-31,0-20,22.0891388888889,0.651944444444444,yes,450,cropland,cassava,NA,NA
yol_pp_mcmc_50,yol_pp_mcmc,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-03-31,20-50,22.0891388888889,0.651944444444444,yes,450,cropland,cassava,NA,NA
yol_1x_mcar_20,yol_1x_mcar,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-03-31,0-20,22.0892777777778,0.652111111111111,yes,452,cropland,"cassava, groundnut",NA,NA
yol_1x_mcar_50,yol_1x_mcar,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-03-31,20-50,22.0892777777778,0.652111111111111,yes,452,cropland,"cassava, groundnut",NA,NA
yol_1x_mcms_20,yol_1x_mcms,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-03-31,0-20,22.0893333333333,0.652055555555556,yes,450,cropland,"cassava, maize",NA,NA
yol_1x_mcms_50,yol_1x_mcms,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-03-31,20-50,22.0893333333333,0.652055555555556,yes,450,cropland,"cassava, maize",NA,NA
yol_1x_mcrz_20,yol_1x_mcrz,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-03-31,0-20,22.0893888888889,0.652027777777778,yes,450,cropland,"cassava, rice",NA,NA
yol_1x_mcrz_50,yol_1x_mcrz,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-03-31,20-50,22.0893888888889,0.652027777777778,yes,450,cropland,"cassava, rice",NA,NA
yol_1x_mcmc_20,yol_1x_mcmc,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-03-31,0-20,22.0892222222222,0.652111111111111,yes,449,cropland,cassava,NA,NA
yol_1x_mcmc_50,yol_1x_mcmc,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-03-31,20-50,22.0892222222222,0.652111111111111,yes,449,cropland,cassava,NA,NA
yol_2x_mcar_20,yol_2x_mcar,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-03-31,0-20,22.08925,0.652,yes,450,cropland,"cassava, groundnut",NA,NA
yol_2x_mcar_50,yol_2x_mcar,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-03-31,20-50,22.08925,0.652,yes,450,cropland,"cassava, groundnut",NA,NA
yol_2x_mcms_20,yol_2x_mcms,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-03-31,0-20,22.0893333333333,0.651944444444444,yes,445,cropland,"cassava, maize",NA,NA
yol_2x_mcms_50,yol_2x_mcms,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-03-31,20-50,22.0893333333333,0.651944444444444,yes,445,cropland,"cassava, maize",NA,NA
yol_2x_mcrz_20,yol_2x_mcrz,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-03-31,0-20,22.0891944444444,0.652027777777778,yes,450,cropland,"cassava, rice",NA,NA
yol_2x_mcrz_50,yol_2x_mcrz,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-03-31,20-50,22.0891944444444,0.652027777777778,yes,450,cropland,"cassava, rice",NA,NA
yol_2x_mcmc_20,yol_2x_mcmc,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-03-31,0-20,22.0893055555556,0.651972222222222,yes,449,cropland,cassava,NA,NA
yol_2x_mcmc_50,yol_2x_mcmc,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-03-31,20-50,22.0893055555556,0.651972222222222,yes,449,cropland,cassava,NA,NA
bon_pp_mcar_20,bon_pp_mcar,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-08,0-20,21.8667777777778,0.310333333333333,yes,415,cropland,"cassava, groundnut",NA,NA
bon_pp_mcar_50,bon_pp_mcar,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-08,20-50,21.8667777777778,0.310333333333333,yes,415,cropland,"cassava, groundnut",NA,NA
bon_pp_mcms_20,bon_pp_mcms,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-08,0-20,21.8666666666667,0.310444444444444,yes,418,cropland,"cassava, maize",NA,NA
bon_pp_mcms_50,bon_pp_mcms,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-08,20-50,21.8666666666667,0.310444444444444,yes,418,cropland,"cassava, maize",NA,NA
bon_pp_mcrz_20,bon_pp_mcrz,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-08,0-20,21.8666944444444,0.310416666666667,yes,416,cropland,"cassava, rice",NA,NA
bon_pp_mcrz_50,bon_pp_mcrz,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-08,20-50,21.8666944444444,0.310416666666667,yes,416,cropland,"cassava, rice",NA,NA
bon_pp_mcmc_20,bon_pp_mcmc,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-08,0-20,21.86675,0.310361111111111,yes,416,cropland,cassava,NA,NA
bon_pp_mcmc_50,bon_pp_mcmc,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-08,20-50,21.86675,0.310361111111111,yes,416,cropland,cassava,NA,NA
bon_1x_mcar_20,bon_1x_mcar,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-08,0-20,21.8668888888889,0.310444444444444,yes,415,cropland,"cassava, groundnut",NA,NA
bon_1x_mcar_50,bon_1x_mcar,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-08,20-50,21.8668888888889,0.310444444444444,yes,415,cropland,"cassava, groundnut",NA,NA
bon_1x_mcms_20,bon_1x_mcms,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-08,0-20,21.8668333333333,0.310527777777778,yes,414,cropland,"cassava, maize",NA,NA
bon_1x_mcms_50,bon_1x_mcms,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-08,20-50,21.8668333333333,0.310527777777778,yes,414,cropland,"cassava, maize",NA,NA
bon_1x_mcrz_20,bon_1x_mcrz,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-08,0-20,21.8669166666667,0.310416666666667,yes,418,cropland,"cassava, rice",NA,NA
bon_1x_mcrz_50,bon_1x_mcrz,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-08,20-50,21.8669166666667,0.310416666666667,yes,418,cropland,"cassava, rice",NA,NA
bon_1x_mcmc_20,bon_1x_mcmc,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-08,0-20,21.8668055555556,0.310555555555556,yes,416,cropland,cassava,NA,NA
bon_1x_mcmc_50,bon_1x_mcmc,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-08,20-50,21.8668055555556,0.310555555555556,yes,416,cropland,cassava,NA,NA
bon_2x_mcar_20,bon_2x_mcar,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-08,0-20,21.86675,0.3105,yes,416,cropland,"cassava, groundnut",NA,NA
bon_2x_mcar_50,bon_2x_mcar,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-08,20-50,21.86675,0.3105,yes,416,cropland,"cassava, groundnut",NA,NA
bon_2x_mcms_20,bon_2x_mcms,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-08,0-20,21.8667777777778,0.310388888888889,yes,417,cropland,"cassava, maize",NA,NA
bon_2x_mcms_50,bon_2x_mcms,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-08,20-50,21.8667777777778,0.310388888888889,yes,417,cropland,"cassava, maize",NA,NA
bon_2x_mcrz_20,bon_2x_mcrz,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-08,0-20,21.8667222222222,0.3105,yes,417,cropland,"cassava, rice",NA,NA
bon_2x_mcrz_50,bon_2x_mcrz,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-08,20-50,21.8667222222222,0.3105,yes,417,cropland,"cassava, rice",NA,NA
bon_2x_mcmc_20,bon_2x_mcmc,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-08,0-20,21.8668055555556,0.310333333333333,yes,419,cropland,cassava,NA,NA
bon_2x_mcmc_50,bon_2x_mcmc,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-08,20-50,21.8668055555556,0.310333333333333,yes,419,cropland,cassava,NA,NA
lil_pp_mcar_20,lil_pp_mcar,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-06,0-20,21.9276111111111,0.411916666666667,yes,421,cropland,"cassava, groundnut",NA,NA
lil_pp_mcar_50,lil_pp_mcar,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-06,20-50,21.9276111111111,0.411916666666667,yes,421,cropland,"cassava, groundnut",NA,NA
lil_pp_mcms_20,lil_pp_mcms,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-06,0-20,21.9274722222222,0.411888888888889,yes,412,cropland,"cassava, maize",NA,NA
lil_pp_mcms_50,lil_pp_mcms,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-06,20-50,21.9274722222222,0.411888888888889,yes,412,cropland,"cassava, maize",NA,NA
lil_pp_mcrz_20,lil_pp_mcrz,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-06,0-20,21.9276388888889,0.411972222222222,yes,423,cropland,"cassava, rice",NA,NA
lil_pp_mcrz_50,lil_pp_mcrz,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-06,20-50,21.9276388888889,0.411972222222222,yes,423,cropland,"cassava, rice",NA,NA
lil_pp_mcmc_20,lil_pp_mcmc,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-06,0-20,21.9275555555556,0.411916666666667,yes,414,cropland,cassava,NA,NA
lil_pp_mcmc_50,lil_pp_mcmc,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-06,20-50,21.9275555555556,0.411916666666667,yes,414,cropland,cassava,NA,NA
lil_1x_mcar_20,lil_1x_mcar,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-06,0-20,21.9275833333333,0.411805555555556,yes,420,cropland,"cassava, groundnut",NA,NA
lil_1x_mcar_50,lil_1x_mcar,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-06,20-50,21.9275833333333,0.411805555555556,yes,420,cropland,"cassava, groundnut",NA,NA
lil_1x_mcms_20,lil_1x_mcms,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-06,0-20,21.9276111111111,0.411833333333333,yes,423,cropland,"cassava, maize",NA,NA
lil_1x_mcms_50,lil_1x_mcms,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-06,20-50,21.9276111111111,0.411833333333333,yes,423,cropland,"cassava, maize",NA,NA
lil_1x_mcrz_20,lil_1x_mcrz,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-06,0-20,21.9276666666667,0.411833333333333,yes,427,cropland,"cassava, rice",NA,NA
lil_1x_mcrz_50,lil_1x_mcrz,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-06,20-50,21.9276666666667,0.411833333333333,yes,427,cropland,"cassava, rice",NA,NA
lil_1x_mcmc_20,lil_1x_mcmc,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-06,0-20,21.9277222222222,0.411888888888889,yes,429,cropland,cassava,NA,NA
lil_1x_mcmc_50,lil_1x_mcmc,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-06,20-50,21.9277222222222,0.411888888888889,yes,429,cropland,cassava,NA,NA
lil_2x_mcar_20,lil_2x_mcar,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-06,0-20,21.9275833333333,0.412027777777778,yes,412,cropland,"cassava, groundnut",NA,NA
lil_2x_mcar_50,lil_2x_mcar,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-06,20-50,21.9275833333333,0.412027777777778,yes,412,cropland,"cassava, groundnut",NA,NA
lil_2x_mcms_20,lil_2x_mcms,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-06,0-20,21.9275,0.412,yes,415,cropland,"cassava, maize",NA,NA
lil_2x_mcms_50,lil_2x_mcms,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-06,20-50,21.9275,0.412,yes,415,cropland,"cassava, maize",NA,NA
lil_2x_mcrz_20,lil_2x_mcrz,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-06,0-20,21.9274722222222,0.411972222222222,yes,413,cropland,"cassava, rice",NA,NA
lil_2x_mcrz_50,lil_2x_mcrz,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-06,20-50,21.9274722222222,0.411972222222222,yes,413,cropland,"cassava, rice",NA,NA
lil_2x_mcmc_20,lil_2x_mcmc,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-06,0-20,21.9274722222222,0.411916666666667,yes,419,cropland,cassava,NA,NA
lil_2x_mcmc_50,lil_2x_mcmc,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-06,20-50,21.9274722222222,0.411916666666667,yes,419,cropland,cassava,NA,NA
yon_pp_mcar_20,yon_pp_mcar,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-04-02,0-20,22.0345,0.761222222222222,yes,431,cropland,"cassava, groundnut",NA,NA
yon_pp_mcar_50,yon_pp_mcar,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-04-02,20-50,22.0345,0.761222222222222,yes,431,cropland,"cassava, groundnut",NA,NA
yon_pp_mcms_20,yon_pp_mcms,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-04-02,0-20,22.0345277777778,0.761111111111111,yes,433,cropland,"cassava, maize",NA,NA
yon_pp_mcms_50,yon_pp_mcms,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-04-02,20-50,22.0345277777778,0.761111111111111,yes,433,cropland,"cassava, maize",NA,NA
yon_pp_mcrz_20,yon_pp_mcrz,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-04-02,0-20,22.0345555555556,0.761166666666667,yes,432,cropland,"cassava, rice",NA,NA
yon_pp_mcrz_50,yon_pp_mcrz,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-04-02,20-50,22.0345555555556,0.761166666666667,yes,432,cropland,"cassava, rice",NA,NA
yon_pp_mcmc_20,yon_pp_mcmc,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-04-02,0-20,22.0345277777778,0.761194444444444,yes,431,cropland,cassava,NA,NA
yon_pp_mcmc_50,yon_pp_mcmc,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-04-02,20-50,22.0345277777778,0.761194444444444,yes,431,cropland,cassava,NA,NA
yon_1x_mcar_20,yon_1x_mcar,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-04-02,0-20,22.0345,0.760944444444444,yes,428,cropland,"cassava, groundnut",NA,NA
yon_1x_mcar_50,yon_1x_mcar,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-04-02,20-50,22.0345,0.760944444444444,yes,428,cropland,"cassava, groundnut",NA,NA
yon_1x_mcms_20,yon_1x_mcms,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-04-02,0-20,22.0343888888889,0.760972222222222,yes,427,cropland,"cassava, maize",NA,NA
yon_1x_mcms_50,yon_1x_mcms,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-04-02,20-50,22.0343888888889,0.760972222222222,yes,427,cropland,"cassava, maize",NA,NA
yon_1x_mcrz_20,yon_1x_mcrz,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-04-02,0-20,22.0346388888889,0.761,yes,428,cropland,"cassava, rice",NA,NA
yon_1x_mcrz_50,yon_1x_mcrz,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-04-02,20-50,22.0346388888889,0.761,yes,428,cropland,"cassava, rice",NA,NA
yon_1x_mcmc_20,yon_1x_mcmc,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-04-02,0-20,22.0344444444444,0.760972222222222,yes,428,cropland,cassava,NA,NA
yon_1x_mcmc_50,yon_1x_mcmc,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-04-02,20-50,22.0344444444444,0.760972222222222,yes,428,cropland,cassava,NA,NA
yon_2x_mcar_20,yon_2x_mcar,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-04-02,0-20,22.0344444444444,0.761083333333333,yes,428,cropland,"cassava, groundnut",NA,NA
yon_2x_mcar_50,yon_2x_mcar,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-04-02,20-50,22.0344444444444,0.761083333333333,yes,428,cropland,"cassava, groundnut",NA,NA
yon_2x_mcms_20,yon_2x_mcms,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-04-02,0-20,22.0345277777778,0.761055555555556,yes,429,cropland,"cassava, maize",NA,NA
yon_2x_mcms_50,yon_2x_mcms,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-04-02,20-50,22.0345277777778,0.761055555555556,yes,429,cropland,"cassava, maize",NA,NA
yon_2x_mcrz_20,yon_2x_mcrz,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-04-02,0-20,22.0344166666667,0.761083333333333,yes,428,cropland,"cassava, rice",NA,NA
yon_2x_mcrz_50,yon_2x_mcrz,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-04-02,20-50,22.0344166666667,0.761083333333333,yes,428,cropland,"cassava, rice",NA,NA
yon_2x_mcmc_20,yon_2x_mcmc,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-04-02,0-20,22.0345,0.761027777777778,yes,429,cropland,cassava,NA,NA
yon_2x_mcmc_50,yon_2x_mcmc,Democratic Republic of Congo,COD,Tshuapa,Djolu,Territoire,2016-04-02,20-50,22.0345,0.761027777777778,yes,429,cropland,cassava,NA,NA
bol_pp_mcar_20,bol_pp_mcar,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-05,0-20,21.93425,0.438055555555556,yes,418,cropland,"cassava, groundnut",NA,NA
bol_pp_mcar_50,bol_pp_mcar,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-05,20-50,21.93425,0.438055555555556,yes,418,cropland,"cassava, groundnut",NA,NA
bol_pp_mcms_20,bol_pp_mcms,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-05,0-20,21.9343611111111,0.438111111111111,yes,414,cropland,"cassava, maize",NA,NA
bol_pp_mcms_50,bol_pp_mcms,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-05,20-50,21.9343611111111,0.438111111111111,yes,414,cropland,"cassava, maize",NA,NA
bol_pp_mcrz_20,bol_pp_mcrz,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-05,0-20,21.9343888888889,0.438111111111111,yes,416,cropland,"cassava, rice",NA,NA
bol_pp_mcrz_50,bol_pp_mcrz,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-05,20-50,21.9343888888889,0.438111111111111,yes,416,cropland,"cassava, rice",NA,NA
bol_pp_mcmc_20,bol_pp_mcmc,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-05,0-20,21.9343055555556,0.438111111111111,yes,417,cropland,cassava,NA,NA
bol_pp_mcmc_50,bol_pp_mcmc,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-05,20-50,21.9343055555556,0.438111111111111,yes,417,cropland,cassava,NA,NA
bol_1x_mcar_20,bol_1x_mcar,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-05,0-20,21.9343333333333,0.438194444444444,yes,417,cropland,"cassava, groundnut",NA,NA
bol_1x_mcar_50,bol_1x_mcar,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-05,20-50,21.9343333333333,0.438194444444444,yes,417,cropland,"cassava, groundnut",NA,NA
bol_1x_mcms_20,bol_1x_mcms,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-05,0-20,21.9343888888889,0.438194444444444,yes,417,cropland,"cassava, maize",NA,NA
bol_1x_mcms_50,bol_1x_mcms,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-05,20-50,21.9343888888889,0.438194444444444,yes,417,cropland,"cassava, maize",NA,NA
bol_1x_mcrz_20,bol_1x_mcrz,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-05,0-20,21.9343055555556,0.438166666666667,yes,416,cropland,"cassava, rice",NA,NA
bol_1x_mcrz_50,bol_1x_mcrz,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-05,20-50,21.9343055555556,0.438166666666667,yes,416,cropland,"cassava, rice",NA,NA
bol_1x_mcmc_20,bol_1x_mcmc,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-05,0-20,21.93425,0.438166666666667,yes,420,cropland,cassava,NA,NA
bol_1x_mcmc_50,bol_1x_mcmc,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-05,20-50,21.93425,0.438166666666667,yes,420,cropland,cassava,NA,NA
bol_2x_mcar_20,bol_2x_mcar,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-05,0-20,21.9344166666667,0.438055555555556,yes,416,cropland,"cassava, groundnut",NA,NA
bol_2x_mcar_50,bol_2x_mcar,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-05,20-50,21.9344166666667,0.438055555555556,yes,416,cropland,"cassava, groundnut",NA,NA
bol_2x_mcms_20,bol_2x_mcms,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-05,0-20,21.93425,0.438,yes,413,cropland,"cassava, maize",NA,NA
bol_2x_mcms_50,bol_2x_mcms,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-05,20-50,21.93425,0.438,yes,413,cropland,"cassava, maize",NA,NA
bol_2x_mcrz_20,bol_2x_mcrz,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-05,0-20,21.9343055555556,0.438027777777778,yes,416,cropland,"cassava, rice",NA,NA
bol_2x_mcrz_50,bol_2x_mcrz,Democratic Republic of Congo,COD,Tshuapa,Befale,Territoire,2016-04-05,20-50,21.9343055555556,0.438027777777778,yes,416,cropland,"cassava, rice",NA,NA
